week,retailer,sku,actual_demand,planned_production,forecast_error_pct,is_promo,is_anomaly,anomaly_type,waste_units,waste_rate_pct
2022-08-29,Metro,Facial Tissue 3pk,1000,1119,11.86,True,False,,5,4.0
2022-08-29,Sobeys,Bath Tissue 12pk,3510,3498,-0.34,True,False,,0,3.0
2022-08-29,Sobeys,Bath Tissue 24pk,3173,3270,3.07,False,False,,2,2.5
2022-08-29,Sobeys,Paper Towel 6pk,1913,1547,-19.15,False,False,,12,3.5000000000000004
2022-08-29,Sobeys,Facial Tissue 3pk,1082,1146,5.9,False,False,,3,4.0
2022-09-05,Loblaws,Bath Tissue 12pk,4346,3995,-8.07,False,False,,12,3.0
2022-09-05,Loblaws,Bath Tissue 24pk,7449,7198,-3.37,True,False,,6,2.5
2022-09-05,Loblaws,Paper Towel 6pk,3566,3185,-10.67,False,False,,15,3.5000000000000004
2022-09-05,Loblaws,Facial Tissue 3pk,2707,2379,-12.11,True,False,,14,4.0
2022-09-05,Walmart CA,Bath Tissue 12pk,8484,7828,-7.74,True,False,,21,3.0
2022-09-05,Walmart CA,Bath Tissue 24pk,8999,8390,-6.77,False,False,,14,2.5
2022-09-05,Walmart CA,Paper Towel 6pk,5014,5453,8.76,False,False,,15,3.5000000000000004
2022-09-05,Walmart CA,Facial Tissue 3pk,5132,4605,-10.28,True,False,,18,4.0
2022-09-05,Costco CA,Bath Tissue 12pk,7868,9164,16.47,False,False,,36,3.0
2022-09-05,Costco CA,Bath Tissue 24pk,10758,12469,15.9,False,False,,40,2.5
2022-09-05,Costco CA,Paper Towel 6pk,5769,5996,3.94,False,False,,9,3.5000000000000004
2022-09-05,Costco CA,Facial Tissue 3pk,667,685,2.66,False,True,supply_shock,1,4.0
2022-09-05,Metro,Bath Tissue 12pk,2275,2048,-9.97,False,False,,8,3.0
2022-09-05,Metro,Bath Tissue 24pk,3328,3334,0.17,False,False,,0,2.5
2022-09-05,Metro,Paper Towel 6pk,1836,1827,-0.5,False,False,,0,3.5000000000000004
2022-09-05,Metro,Facial Tissue 3pk,1153,1022,-11.34,False,False,,4,4.0
2022-09-05,Sobeys,Bath Tissue 12pk,2781,2472,-11.11,False,False,,8,3.0
2022-09-05,Sobeys,Bath Tissue 24pk,6701,6935,3.5,True,False,,6,2.5
2022-09-05,Sobeys,Paper Towel 6pk,2160,2508,16.1,False,False,,14,3.5000000000000004
2022-09-05,Sobeys,Facial Tissue 3pk,1392,1553,11.53,False,False,,5,4.0
2022-09-12,Loblaws,Bath Tissue 12pk,4847,4920,1.5,False,False,,2,3.0
2022-09-12,Loblaws,Bath Tissue 24pk,7213,7127,-1.19,False,False,,2,2.5
2022-09-12,Loblaws,Paper Towel 6pk,3792,3622,-4.48,False,False,,6,3.5000000000000004
2022-09-12,Loblaws,Facial Tissue 3pk,2197,2225,1.29,False,False,,1,4.0
2022-09-12,Walmart CA,Bath Tissue 12pk,8854,8683,-1.93,True,False,,6,3.0
2022-09-12,Walmart CA,Bath Tissue 24pk,12759,9098,-28.69,True,False,,106,2.5
2022-09-12,Walmart CA,Paper Towel 6pk,4585,4146,-9.57,False,False,,12,3.5000000000000004
2022-09-12,Walmart CA,Facial Tissue 3pk,2835,2880,1.6,False,False,,2,4.0
2022-09-12,Costco CA,Bath Tissue 12pk,8254,8422,2.04,False,False,,5,3.0
2022-09-12,Costco CA,Bath Tissue 24pk,11624,10216,-12.11,False,False,,30,2.5
2022-09-12,Costco CA,Paper Towel 6pk,9511,9792,2.95,True,False,,8,3.5000000000000004
2022-09-12,Costco CA,Facial Tissue 3pk,3256,3140,-3.55,False,False,,4,4.0
2022-09-12,Metro,Bath Tissue 12pk,2276,2493,9.51,False,False,,6,3.0
2022-09-12,Metro,Bath Tissue 24pk,3376,3481,3.11,False,False,,2,2.5
2022-09-12,Metro,Paper Towel 6pk,1801,1773,-1.54,False,False,,1,3.5000000000000004
2022-09-12,Metro,Facial Tissue 3pk,1230,1226,-0.35,False,False,,0,4.0
2022-09-12,Sobeys,Bath Tissue 12pk,2415,2457,1.76,False,False,,1,3.0
2022-09-12,Sobeys,Bath Tissue 24pk,4739,4937,4.19,False,False,,5,2.5
2022-09-12,Sobeys,Paper Towel 6pk,2882,2835,-1.62,True,False,,1,3.5000000000000004
2022-09-12,Sobeys,Facial Tissue 3pk,1546,1698,9.8,False,False,,7,4.0
2022-09-19,Loblaws,Bath Tissue 12pk,3675,4059,10.46,False,False,,12,3.0
2022-09-19,Loblaws,Bath Tissue 24pk,5960,6427,7.84,False,False,,12,2.5
2022-09-19,Loblaws,Paper Towel 6pk,2834,3111,9.79,False,False,,10,3.5000000000000004
2022-09-19,Loblaws,Facial Tissue 3pk,2036,1714,-15.84,False,False,,15,4.0
2022-09-19,Walmart CA,Bath Tissue 12pk,5336,4989,-6.5,False,False,,9,3.0
2022-09-19,Walmart CA,Bath Tissue 24pk,8456,9263,9.54,False,False,,16,2.5
2022-09-19,Walmart CA,Paper Towel 6pk,4027,4831,19.97,False,False,,28,3.5000000000000004
2022-09-19,Walmart CA,Facial Tissue 3pk,2547,2641,3.7,False,False,,3,4.0
2022-09-19,Costco CA,Bath Tissue 12pk,6076,6111,0.58,False,False,,1,3.0
2022-09-19,Costco CA,Bath Tissue 24pk,10303,10374,0.69,False,False,,2,2.5
2022-09-19,Costco CA,Paper Towel 6pk,5181,4991,-3.67,False,False,,6,3.5000000000000004
2022-09-19,Costco CA,Facial Tissue 3pk,3328,2771,-16.74,False,False,,23,4.0
2022-09-19,Metro,Bath Tissue 12pk,2576,2812,9.17,True,False,,7,3.0
2022-09-19,Metro,Bath Tissue 24pk,2660,2722,2.34,False,False,,2,2.5
2022-09-19,Metro,Paper Towel 6pk,1657,1560,-5.87,False,False,,3,3.5000000000000004
2022-09-19,Metro,Facial Tissue 3pk,1006,914,-9.16,False,False,,4,4.0
2022-09-19,Sobeys,Bath Tissue 12pk,2650,2273,-14.21,False,False,,11,3.0
2022-09-19,Sobeys,Bath Tissue 24pk,3969,4427,11.53,False,False,,13,2.5
2022-09-19,Sobeys,Paper Towel 6pk,2219,2393,7.83,True,False,,5,3.5000000000000004
2022-09-19,Sobeys,Facial Tissue 3pk,1537,1349,-12.2,True,False,,9,4.0
2022-09-26,Loblaws,Bath Tissue 12pk,3875,3400,-12.27,False,False,,13,3.0
2022-09-26,Loblaws,Bath Tissue 24pk,6291,6706,6.6,False,False,,8,2.5
2022-09-26,Loblaws,Paper Towel 6pk,3134,3168,1.09,False,False,,1,3.5000000000000004
2022-09-26,Loblaws,Facial Tissue 3pk,2043,2147,5.07,False,False,,5,4.0
2022-09-26,Walmart CA,Bath Tissue 12pk,11683,10166,-12.98,False,True,demand_surge,40,3.0
2022-09-26,Walmart CA,Bath Tissue 24pk,8645,8209,-5.05,False,False,,11,2.5
2022-09-26,Walmart CA,Paper Towel 6pk,4301,4374,1.7,False,False,,2,3.5000000000000004
2022-09-26,Walmart CA,Facial Tissue 3pk,4319,4388,1.59,True,False,,3,4.0
2022-09-26,Costco CA,Bath Tissue 12pk,9871,10401,5.37,True,False,,19,3.0
2022-09-26,Costco CA,Bath Tissue 24pk,10338,10135,-1.97,False,False,,4,2.5
2022-09-26,Costco CA,Paper Towel 6pk,4727,4778,1.08,False,False,,2,3.5000000000000004
2022-09-26,Costco CA,Facial Tissue 3pk,3565,2889,-18.95,False,False,,22,4.0
2022-09-26,Metro,Bath Tissue 12pk,1820,2110,15.93,False,False,,8,3.0
2022-09-26,Metro,Bath Tissue 24pk,4405,4606,4.57,True,False,,5,2.5
2022-09-26,Metro,Paper Towel 6pk,1543,1513,-1.92,False,False,,1,3.5000000000000004
2022-09-26,Metro,Facial Tissue 3pk,890,1102,23.81,False,False,,7,4.0
2022-09-26,Sobeys,Bath Tissue 12pk,2646,2497,-5.65,False,False,,4,3.0
2022-09-26,Sobeys,Bath Tissue 24pk,3775,3977,5.36,False,False,,5,2.5
2022-09-26,Sobeys,Paper Towel 6pk,2024,1927,-4.8,False,False,,4,3.5000000000000004
2022-09-26,Sobeys,Facial Tissue 3pk,1325,1359,2.55,False,False,,2,4.0
2022-10-03,Loblaws,Bath Tissue 12pk,6053,5470,-9.63,True,False,,17,3.0
2022-10-03,Loblaws,Bath Tissue 24pk,6020,6903,14.66,False,False,,19,2.5
2022-10-03,Loblaws,Paper Towel 6pk,3537,3165,-10.52,False,False,,13,3.5000000000000004
2022-10-03,Loblaws,Facial Tissue 3pk,2229,2602,16.72,False,False,,15,4.0
2022-10-03,Walmart CA,Bath Tissue 12pk,5028,5181,3.05,False,False,,4,3.0
2022-10-03,Walmart CA,Bath Tissue 24pk,9123,10314,13.06,False,False,,32,2.5
2022-10-03,Walmart CA,Paper Towel 6pk,4663,5011,7.45,False,False,,12,3.5000000000000004
2022-10-03,Walmart CA,Facial Tissue 3pk,4252,3688,-13.27,True,False,,21,4.0
2022-10-03,Costco CA,Bath Tissue 12pk,10569,9705,-8.17,True,False,,27,3.0
2022-10-03,Costco CA,Bath Tissue 24pk,10828,9562,-11.69,False,False,,33,2.5
2022-10-03,Costco CA,Paper Towel 6pk,5679,4396,-22.6,False,False,,39,3.5000000000000004
2022-10-03,Costco CA,Facial Tissue 3pk,5796,5892,1.66,True,False,,4,4.0
2022-10-03,Metro,Bath Tissue 12pk,2063,2099,1.75,False,False,,1,3.0
2022-10-03,Metro,Bath Tissue 24pk,3086,2878,-6.74,False,False,,5,2.5
2022-10-03,Metro,Paper Towel 6pk,1831,1629,-11.01,False,False,,6,3.5000000000000004
2022-10-03,Metro,Facial Tissue 3pk,904,912,0.85,False,False,,0,4.0
2022-10-03,Sobeys,Bath Tissue 12pk,2685,2831,5.44,False,False,,4,3.0
2022-10-03,Sobeys,Bath Tissue 24pk,7447,6455,-13.31,True,False,,27,2.5
2022-10-03,Sobeys,Paper Towel 6pk,2089,2021,-3.28,False,False,,2,3.5000000000000004
2022-10-03,Sobeys,Facial Tissue 3pk,1177,1101,-6.47,False,False,,3,4.0
2022-10-10,Loblaws,Bath Tissue 12pk,3798,4058,6.83,False,False,,9,3.0
2022-10-10,Loblaws,Bath Tissue 24pk,5977,5754,-3.74,False,False,,6,2.5
2022-10-10,Loblaws,Paper Towel 6pk,3532,3309,-6.3,False,False,,8,3.5000000000000004
2022-10-10,Loblaws,Facial Tissue 3pk,1920,1871,-2.56,False,False,,2,4.0
2022-10-10,Walmart CA,Bath Tissue 12pk,5706,4956,-13.15,False,False,,22,3.0
2022-10-10,Walmart CA,Bath Tissue 24pk,8583,9173,6.88,False,False,,13,2.5
2022-10-10,Walmart CA,Paper Towel 6pk,7007,7476,6.7,True,False,,19,3.5000000000000004
2022-10-10,Walmart CA,Facial Tissue 3pk,2548,2283,-10.41,False,False,,11,4.0
2022-10-10,Costco CA,Bath Tissue 12pk,6578,5918,-10.03,False,False,,23,3.0
2022-10-10,Costco CA,Bath Tissue 24pk,10717,11125,3.81,False,False,,12,2.5
2022-10-10,Costco CA,Paper Towel 6pk,5582,4534,-18.78,False,False,,37,3.5000000000000004
2022-10-10,Costco CA,Facial Tissue 3pk,3728,3522,-5.54,False,False,,7,4.0
2022-10-10,Metro,Bath Tissue 12pk,2235,1982,-11.32,False,False,,9,3.0
2022-10-10,Metro,Bath Tissue 24pk,3489,3355,-3.84,False,False,,4,2.5
2022-10-10,Metro,Paper Towel 6pk,1518,1630,7.38,False,False,,3,3.5000000000000004
2022-10-10,Metro,Facial Tissue 3pk,1717,1704,-0.75,True,False,,0,4.0
2022-10-10,Sobeys,Bath Tissue 12pk,2313,2357,1.9,False,False,,1,3.0
2022-10-10,Sobeys,Bath Tissue 24pk,4451,4390,-1.37,False,False,,2,2.5
2022-10-10,Sobeys,Paper Towel 6pk,3515,3849,9.52,True,False,,13,3.5000000000000004
2022-10-10,Sobeys,Facial Tissue 3pk,1257,1152,-8.35,False,False,,3,4.0
2022-10-17,Loblaws,Bath Tissue 12pk,4531,5123,13.07,False,False,,16,3.0
2022-10-17,Loblaws,Bath Tissue 24pk,7217,6743,-6.57,False,False,,10,2.5
2022-10-17,Loblaws,Paper Towel 6pk,4929,5027,1.99,True,False,,3,3.5000000000000004
2022-10-17,Loblaws,Facial Tissue 3pk,2258,2226,-1.42,False,False,,1,4.0
2022-10-17,Walmart CA,Bath Tissue 12pk,9445,9355,-0.96,True,False,,3,3.0
2022-10-17,Walmart CA,Bath Tissue 24pk,10228,9876,-3.44,False,False,,10,2.5
2022-10-17,Walmart CA,Paper Towel 6pk,4267,3378,-20.85,False,False,,34,3.5000000000000004
2022-10-17,Walmart CA,Facial Tissue 3pk,3094,2628,-15.05,False,False,,18,4.0
2022-10-17,Costco CA,Bath Tissue 12pk,6899,6800,-1.43,False,False,,3,3.0
2022-10-17,Costco CA,Bath Tissue 24pk,11786,12507,6.12,False,False,,15,2.5
2022-10-17,Costco CA,Paper Towel 6pk,8705,9285,6.66,True,False,,20,3.5000000000000004
2022-10-17,Costco CA,Facial Tissue 3pk,3920,3400,-13.27,False,False,,18,4.0
2022-10-17,Metro,Bath Tissue 12pk,3778,3626,-4.03,True,False,,4,3.0
2022-10-17,Metro,Bath Tissue 24pk,3642,3651,0.25,False,False,,0,2.5
2022-10-17,Metro,Paper Towel 6pk,1719,1716,-0.2,False,False,,0,3.5000000000000004
2022-10-17,Metro,Facial Tissue 3pk,1072,915,-14.63,False,False,,7,4.0
2022-10-17,Sobeys,Bath Tissue 12pk,3602,3434,-4.65,True,False,,5,3.0
2022-10-17,Sobeys,Bath Tissue 24pk,3948,3678,-6.84,False,False,,6,2.5
2022-10-17,Sobeys,Paper Towel 6pk,1992,1694,-14.98,False,False,,12,3.5000000000000004
2022-10-17,Sobeys,Facial Tissue 3pk,1115,1106,-0.77,False,False,,0,4.0
2022-10-24,Loblaws,Bath Tissue 12pk,5466,4889,-10.55,True,False,,19,3.0
2022-10-24,Loblaws,Bath Tissue 24pk,10495,11726,11.73,True,False,,36,2.5
2022-10-24,Loblaws,Paper Towel 6pk,3397,3464,1.98,False,False,,2,3.5000000000000004
2022-10-24,Loblaws,Facial Tissue 3pk,2129,2170,1.91,False,False,,2,4.0
2022-10-24,Walmart CA,Bath Tissue 12pk,6336,5062,-20.1,False,False,,41,3.0
2022-10-24,Walmart CA,Bath Tissue 24pk,14400,14421,0.15,True,False,,1,2.5
2022-10-24,Walmart CA,Paper Towel 6pk,6881,6421,-6.68,True,False,,13,3.5000000000000004
2022-10-24,Walmart CA,Facial Tissue 3pk,2894,2862,-1.11,False,False,,1,4.0
2022-10-24,Costco CA,Bath Tissue 12pk,7487,7117,-4.94,False,False,,13,3.0
2022-10-24,Costco CA,Bath Tissue 24pk,11103,12274,10.55,False,False,,26,2.5
2022-10-24,Costco CA,Paper Towel 6pk,5938,6399,7.76,False,False,,13,3.5000000000000004
2022-10-24,Costco CA,Facial Tissue 3pk,3904,3404,-12.81,False,False,,17,4.0
2022-10-24,Metro,Bath Tissue 12pk,2087,2309,10.64,False,False,,6,3.0
2022-10-24,Metro,Bath Tissue 24pk,3682,3227,-12.35,False,False,,12,2.5
2022-10-24,Metro,Paper Towel 6pk,1664,1744,4.8,False,False,,3,3.5000000000000004
2022-10-24,Metro,Facial Tissue 3pk,1174,1057,-9.96,False,False,,5,4.0
2022-10-24,Sobeys,Bath Tissue 12pk,2693,2553,-5.2,False,False,,4,3.0
2022-10-24,Sobeys,Bath Tissue 24pk,5374,5246,-2.38,True,False,,3,2.5
2022-10-24,Sobeys,Paper Towel 6pk,2077,1941,-6.56,False,False,,4,3.5000000000000004
2022-10-24,Sobeys,Facial Tissue 3pk,1395,1294,-7.26,False,False,,5,4.0
2022-10-31,Loblaws,Bath Tissue 12pk,3968,4024,1.42,False,False,,2,3.0
2022-10-31,Loblaws,Bath Tissue 24pk,7687,7235,-5.88,False,False,,13,2.5
2022-10-31,Loblaws,Paper Towel 6pk,3751,3833,2.19,False,False,,3,3.5000000000000004
2022-10-31,Loblaws,Facial Tissue 3pk,2313,2140,-7.49,False,False,,7,4.0
2022-10-31,Walmart CA,Bath Tissue 12pk,6044,6336,4.83,False,False,,8,3.0
2022-10-31,Walmart CA,Bath Tissue 24pk,10742,11127,3.58,False,False,,9,2.5
2022-10-31,Walmart CA,Paper Towel 6pk,4723,5149,9.01,False,False,,18,3.5000000000000004
2022-10-31,Walmart CA,Facial Tissue 3pk,3202,3381,5.59,False,False,,7,4.0
2022-10-31,Costco CA,Bath Tissue 12pk,10077,11836,17.46,True,False,,50,3.0
2022-10-31,Costco CA,Bath Tissue 24pk,12378,11557,-6.63,False,False,,18,2.5
2022-10-31,Costco CA,Paper Towel 6pk,5897,6781,14.98,False,False,,37,3.5000000000000004
2022-10-31,Costco CA,Facial Tissue 3pk,3693,3875,4.93,False,False,,8,4.0
2022-10-31,Metro,Bath Tissue 12pk,2042,2198,7.63,False,False,,4,3.0
2022-10-31,Metro,Bath Tissue 24pk,3753,3909,4.16,False,False,,3,2.5
2022-10-31,Metro,Paper Towel 6pk,1945,2060,5.93,False,False,,5,3.5000000000000004
2022-10-31,Metro,Facial Tissue 3pk,1195,1052,-11.99,False,False,,7,4.0
2022-10-31,Sobeys,Bath Tissue 12pk,3858,4285,11.07,True,False,,13,3.0
2022-10-31,Sobeys,Bath Tissue 24pk,4614,4461,-3.32,False,False,,4,2.5
2022-10-31,Sobeys,Paper Towel 6pk,2134,1888,-11.51,False,False,,9,3.5000000000000004
2022-10-31,Sobeys,Facial Tissue 3pk,1250,1309,4.68,False,False,,2,4.0
2022-11-07,Loblaws,Bath Tissue 12pk,4833,4914,1.68,False,False,,2,3.0
2022-11-07,Loblaws,Bath Tissue 24pk,7339,7451,1.53,False,False,,3,2.5
2022-11-07,Loblaws,Paper Towel 6pk,5382,5041,-6.34,True,False,,12,3.5000000000000004
2022-11-07,Loblaws,Facial Tissue 3pk,2179,1963,-9.92,False,False,,10,4.0
2022-11-07,Walmart CA,Bath Tissue 12pk,6224,6294,1.12,False,False,,2,3.0
2022-11-07,Walmart CA,Bath Tissue 24pk,10849,12451,14.77,False,False,,41,2.5
2022-11-07,Walmart CA,Paper Towel 6pk,4463,4499,0.81,False,False,,1,3.5000000000000004
2022-11-07,Walmart CA,Facial Tissue 3pk,4174,4900,17.39,True,False,,30,4.0
2022-11-07,Costco CA,Bath Tissue 12pk,6482,6499,0.26,False,False,,0,3.0
2022-11-07,Costco CA,Bath Tissue 24pk,29036,28429,-2.09,False,True,demand_surge,13,2.5
2022-11-07,Costco CA,Paper Towel 6pk,5560,6189,11.31,False,False,,20,3.5000000000000004
2022-11-07,Costco CA,Facial Tissue 3pk,4186,4137,-1.17,False,False,,2,4.0
2022-11-07,Metro,Bath Tissue 12pk,2191,2091,-4.57,False,False,,3,3.0
2022-11-07,Metro,Bath Tissue 24pk,3950,3890,-1.51,False,False,,1,2.5
2022-11-07,Metro,Paper Towel 6pk,1841,2131,15.76,False,False,,9,3.5000000000000004
2022-11-07,Metro,Facial Tissue 3pk,1688,1737,2.91,True,False,,2,4.0
2022-11-07,Sobeys,Bath Tissue 12pk,2948,3020,2.45,False,False,,2,3.0
2022-11-07,Sobeys,Bath Tissue 24pk,4498,4927,9.55,False,False,,10,2.5
2022-11-07,Sobeys,Paper Towel 6pk,2291,2468,7.74,False,False,,5,3.5000000000000004
2022-11-07,Sobeys,Facial Tissue 3pk,1295,1272,-1.79,False,False,,1,4.0
2022-11-14,Loblaws,Bath Tissue 12pk,5389,5052,-6.25,True,False,,9,3.0
2022-11-14,Loblaws,Bath Tissue 24pk,7426,7693,3.6,False,False,,8,2.5
2022-11-14,Loblaws,Paper Towel 6pk,3546,3847,8.5,False,False,,12,3.5000000000000004
2022-11-14,Loblaws,Facial Tissue 3pk,2304,2049,-11.05,False,False,,11,4.0
2022-11-14,Walmart CA,Bath Tissue 12pk,6690,6409,-4.2,False,False,,9,3.0
2022-11-14,Walmart CA,Bath Tissue 24pk,10728,9314,-13.18,False,False,,34,2.5
2022-11-14,Walmart CA,Paper Towel 6pk,6833,6633,-2.93,True,False,,8,3.5000000000000004
2022-11-14,Walmart CA,Facial Tissue 3pk,5284,5492,3.94,True,False,,7,4.0
2022-11-14,Costco CA,Bath Tissue 12pk,6336,6417,1.27,False,False,,3,3.0
2022-11-14,Costco CA,Bath Tissue 24pk,11804,8732,-26.03,False,False,,64,2.5
2022-11-14,Costco CA,Paper Towel 6pk,5633,5919,5.07,False,False,,12,3.5000000000000004
2022-11-14,Costco CA,Facial Tissue 3pk,3625,3096,-14.61,False,False,,19,4.0
2022-11-14,Metro,Bath Tissue 12pk,2122,1796,-15.38,False,False,,10,3.0
2022-11-14,Metro,Bath Tissue 24pk,3768,3993,5.97,False,False,,6,2.5
2022-11-14,Metro,Paper Towel 6pk,1788,2202,23.14,False,False,,13,3.5000000000000004
2022-11-14,Metro,Facial Tissue 3pk,1071,934,-12.81,False,False,,5,4.0
2022-11-14,Sobeys,Bath Tissue 12pk,2870,3143,9.51,False,False,,7,3.0
2022-11-14,Sobeys,Bath Tissue 24pk,4723,4033,-14.61,False,False,,20,2.5
2022-11-14,Sobeys,Paper Towel 6pk,3960,3979,0.47,True,False,,1,3.5000000000000004
2022-11-14,Sobeys,Facial Tissue 3pk,1198,1143,-4.61,False,False,,2,4.0
2022-11-21,Loblaws,Bath Tissue 12pk,5879,6050,2.9,False,False,,6,3.0
2022-11-21,Loblaws,Bath Tissue 24pk,8874,8731,-1.61,False,False,,4,2.5
2022-11-21,Loblaws,Paper Towel 6pk,4571,4387,-4.03,False,False,,7,3.5000000000000004
2022-11-21,Loblaws,Facial Tissue 3pk,2986,2301,-22.94,False,False,,29,4.0
2022-11-21,Walmart CA,Bath Tissue 12pk,8235,7262,-11.82,False,False,,35,3.0
2022-11-21,Walmart CA,Bath Tissue 24pk,16234,15253,-6.04,True,False,,20,2.5
2022-11-21,Walmart CA,Paper Towel 6pk,6386,6301,-1.33,False,False,,3,3.5000000000000004
2022-11-21,Walmart CA,Facial Tissue 3pk,4159,4859,16.82,False,False,,33,4.0
2022-11-21,Costco CA,Bath Tissue 12pk,9964,10028,0.65,False,False,,2,3.0
2022-11-21,Costco CA,Bath Tissue 24pk,16830,16629,-1.19,False,False,,5,2.5
2022-11-21,Costco CA,Paper Towel 6pk,8177,7520,-8.03,False,False,,26,3.5000000000000004
2022-11-21,Costco CA,Facial Tissue 3pk,5045,4288,-15.0,False,False,,34,4.0
2022-11-21,Metro,Bath Tissue 12pk,3173,3207,1.06,False,False,,1,3.0
2022-11-21,Metro,Bath Tissue 24pk,4982,5718,14.77,False,False,,18,2.5
2022-11-21,Metro,Paper Towel 6pk,2239,2508,12.0,False,False,,8,3.5000000000000004
2022-11-21,Metro,Facial Tissue 3pk,2676,2619,-2.14,True,False,,2,4.0
2022-11-21,Sobeys,Bath Tissue 12pk,3813,4235,11.08,False,False,,14,3.0
2022-11-21,Sobeys,Bath Tissue 24pk,6128,6209,1.32,False,False,,2,2.5
2022-11-21,Sobeys,Paper Towel 6pk,3168,3404,7.46,False,False,,9,3.5000000000000004
2022-11-21,Sobeys,Facial Tissue 3pk,1897,1844,-2.77,False,False,,2,4.0
2022-11-28,Loblaws,Bath Tissue 12pk,7401,7202,-2.68,True,False,,5,3.0
2022-11-28,Loblaws,Bath Tissue 24pk,9771,7924,-18.9,False,False,,43,2.5
2022-11-28,Loblaws,Paper Towel 6pk,5024,4692,-6.61,False,False,,10,3.5000000000000004
2022-11-28,Loblaws,Facial Tissue 3pk,3027,2661,-12.09,False,False,,12,4.0
2022-11-28,Walmart CA,Bath Tissue 12pk,8829,9111,3.2,False,False,,8,3.0
2022-11-28,Walmart CA,Bath Tissue 24pk,12293,14057,14.35,False,False,,40,2.5
2022-11-28,Walmart CA,Paper Towel 6pk,6361,6577,3.39,False,False,,8,3.5000000000000004
2022-11-28,Walmart CA,Facial Tissue 3pk,4421,4618,4.46,False,False,,9,4.0
2022-11-28,Costco CA,Bath Tissue 12pk,9808,9135,-6.86,False,False,,18,3.0
2022-11-28,Costco CA,Bath Tissue 24pk,16003,16353,2.19,False,False,,7,2.5
2022-11-28,Costco CA,Paper Towel 6pk,8206,9384,14.35,False,False,,42,3.5000000000000004
2022-11-28,Costco CA,Facial Tissue 3pk,11290,12661,12.15,False,True,demand_surge,46,4.0
2022-11-28,Metro,Bath Tissue 12pk,3046,2866,-5.92,False,False,,5,3.0
2022-11-28,Metro,Bath Tissue 24pk,4324,4243,-1.88,False,False,,2,2.5
2022-11-28,Metro,Paper Towel 6pk,3479,3001,-13.74,True,False,,14,3.5000000000000004
2022-11-28,Metro,Facial Tissue 3pk,1429,1342,-6.12,False,False,,4,4.0
2022-11-28,Sobeys,Bath Tissue 12pk,3392,2904,-14.38,False,False,,17,3.0
2022-11-28,Sobeys,Bath Tissue 24pk,5499,5057,-8.04,False,False,,12,2.5
2022-11-28,Sobeys,Paper Towel 6pk,2902,3165,9.05,False,False,,9,3.5000000000000004
2022-11-28,Sobeys,Facial Tissue 3pk,2854,2826,-0.97,True,False,,1,4.0
2022-12-05,Loblaws,Bath Tissue 12pk,5089,4819,-5.3,False,False,,8,3.0
2022-12-05,Loblaws,Bath Tissue 24pk,8005,7174,-10.38,False,False,,24,2.5
2022-12-05,Loblaws,Paper Towel 6pk,5235,5472,4.53,True,False,,8,3.5000000000000004
2022-12-05,Loblaws,Facial Tissue 3pk,2416,2624,8.6,False,False,,8,4.0
2022-12-05,Walmart CA,Bath Tissue 12pk,7639,7582,-0.75,True,False,,2,3.0
2022-12-05,Walmart CA,Bath Tissue 24pk,10367,8806,-15.06,False,False,,46,2.5
2022-12-05,Walmart CA,Paper Towel 6pk,5053,5198,2.86,False,False,,6,3.5000000000000004
2022-12-05,Walmart CA,Facial Tissue 3pk,3368,3118,-7.42,False,False,,10,4.0
2022-12-05,Costco CA,Bath Tissue 12pk,9044,7015,-22.43,False,False,,64,3.0
2022-12-05,Costco CA,Bath Tissue 24pk,18903,15826,-16.28,True,False,,83,2.5
2022-12-05,Costco CA,Paper Towel 6pk,5386,6376,18.38,False,False,,37,3.5000000000000004
2022-12-05,Costco CA,Facial Tissue 3pk,4157,4572,9.97,False,False,,14,4.0
2022-12-05,Metro,Bath Tissue 12pk,3139,2965,-5.55,True,False,,6,3.0
2022-12-05,Metro,Bath Tissue 24pk,3958,4250,7.38,False,False,,8,2.5
2022-12-05,Metro,Paper Towel 6pk,1723,1913,11.0,False,False,,6,3.5000000000000004
2022-12-05,Metro,Facial Tissue 3pk,1284,1393,8.49,False,False,,5,4.0
2022-12-05,Sobeys,Bath Tissue 12pk,3231,3615,11.89,False,False,,12,3.0
2022-12-05,Sobeys,Bath Tissue 24pk,4688,5045,7.62,False,False,,8,2.5
2022-12-05,Sobeys,Paper Towel 6pk,2303,2686,16.64,False,False,,13,3.5000000000000004
2022-12-05,Sobeys,Facial Tissue 3pk,1499,1581,5.48,False,False,,3,4.0
2022-12-12,Loblaws,Bath Tissue 12pk,7722,6180,-19.97,True,False,,50,3.0
2022-12-12,Loblaws,Bath Tissue 24pk,7192,7788,8.29,False,False,,13,2.5
2022-12-12,Loblaws,Paper Towel 6pk,3892,3723,-4.35,False,False,,7,3.5000000000000004
2022-12-12,Loblaws,Facial Tissue 3pk,2279,2263,-0.69,False,False,,1,4.0
2022-12-12,Walmart CA,Bath Tissue 12pk,7218,7041,-2.45,False,False,,5,3.0
2022-12-12,Walmart CA,Bath Tissue 24pk,10514,11630,10.61,False,False,,28,2.5
2022-12-12,Walmart CA,Paper Towel 6pk,7547,7775,3.02,True,False,,7,3.5000000000000004
2022-12-12,Walmart CA,Facial Tissue 3pk,4986,4720,-5.34,True,False,,10,4.0
2022-12-12,Costco CA,Bath Tissue 12pk,7278,7712,5.96,False,False,,14,3.0
